opportunity_id,product,account,deal_stage,engage_date,close_date,close_value
DTZPYISJ,gtx plus basic,opentech,won,2017-01-01,2017-03-19,1116.0
Y9HWSG8Z,gtx basic,gogozoom,won,2017-01-01,2017-03-20,510.0
5T8Q2YID,mg special,,engaging,2017-01-01,,
JOQCXC9Z,gtx basic,streethex,won,2017-01-01,2017-03-16,565.0
AP7PCLAZ,gtx basic,finjob,won,2017-01-01,2017-03-26,633.0
BIE471SO,mg advanced,xx zobam,won,2017-01-01,2017-03-29,3962.0
UA8AWDG4,mg advanced,y corporation,won,2017-01-01,2017-03-22,3672.0
BTT6YAVZ,gtx plus basic,green plus,engaging,2017-01-01,,
FZDRB789,gtxpro,goodsilron,won,2017-01-01,2017-03-18,4586.0
PC1NUL8Q,mg special,hottechi,won,2017-01-02,2017-03-02,60.0
O7UUAK3Y,gtx plus basic,dambase,engaging,2017-01-02,,
TLOHEQ18,gtx plus basic,,engaging,2017-01-02,,
F1X5ZJ7V,gtx basic,dontechi,won,2017-01-02,2017-05-04,572.0
IF7MJ88P,gtx basic,goodsilron,won,2017-01-02,2017-03-01,550.0
06B7XWPC,gtxpro,sonron,won,2017-01-02,2017-03-17,4125.0
12MQ3WM8,mg advanced,zumgoity,won,2017-01-02,2017-03-10,3647.0
91M6FY8S,gtx basic,dontechi,won,2017-01-02,2017-03-21,573.0
0LNZRNEU,gtx basic,zencorporation,won,2017-01-02,2017-03-29,542.0
NKOKUS7D,mg advanced,donware,won,2017-01-03,2017-03-12,3479.0
NF6GCTMV,mg advanced,ganjaflex,lost,2017-01-03,2017-03-22,0.0
I4UCA7CU,gtx plus basic,stanredtax,won,2017-01-03,2017-03-21,1012.0
EWDOBEM6,mg special,,engaging,2017-01-03,,
1LI7ETNZ,gtx plus basic,doncon,won,2017-01-03,2017-03-06,990.0
N36DEZBR,gtxpro,sunnamplex,won,2017-01-03,2017-03-18,4374.0
77ZECYVJ,gtx basic,finjob,lost,2017-01-03,2017-03-17,0.0
IRB461Y7,gtx plus basic,xx holding,won,2017-01-03,2017-03-30,1054.0
NM2Q3CGW,mg special,scotfind,won,2017-01-03,2017-03-15,55.0
OEEUEIPJ,mg special,ganjaflex,lost,2017-01-03,2017-03-05,0.0
5E14LG51,gtx plus basic,iselectrics,won,2017-01-04,2017-03-25,1073.0
TIAGZQ54,mg advanced,genco pura olive oil company,lost,2017-01-04,2017-03-20,0.0
QM6VR1H5,gtx plus pro,,engaging,2017-01-04,,
QR2BDRAI,mg advanced,,engaging,2017-01-04,,
Z75ND4JF,gtx basic,,engaging,2017-01-04,,
CRX91A45,gtx basic,faxquote,won,2017-01-04,2017-03-16,586.0
ZOQ8RC86,gtxpro,treequote,won,2017-01-04,2017-05-05,4667.0
SV4SOO2K,gtx plus basic,hottechi,won,2017-01-04,2017-03-28,880.0
ITHR5WLF,mg advanced,plexzap,won,2017-01-04,2017-03-12,3676.0
CGWJ1WHI,mg special,,engaging,2017-01-04,,
279625VN,mg advanced,funholding,lost,2017-01-05,2017-03-25,0.0
M16D8PYH,gtx plus pro,,engaging,2017-01-05,,
RK52YU8S,gtxpro,treequote,lost,2017-01-05,2017-03-09,0.0
E8EY51IC,gtx plus basic,opentech,lost,2017-01-05,2017-03-26,0.0
HG07LMHI,gtxpro,treequote,won,2017-01-05,2017-03-19,4716.0
VPXW8RJS,mg advanced,,engaging,2017-01-05,,
85XNDIK1,gtx basic,blackzim,lost,2017-01-05,2017-03-30,0.0
2U54WYQ1,gtxpro,goodsilron,won,2017-01-05,2017-03-23,4211.0
VCA1WAB0,mg advanced,funholding,lost,2017-01-06,2017-03-21,0.0
T7T1YIM7,gtx plus pro,,engaging,2017-01-06,,
MXNVX2AM,gtxpro,codehow,lost,2017-01-06,2017-03-18,0.0
1G866GH4,mg special,toughzap,won,2017-01-06,2017-03-17,56.0
WDG0B1IR,mg special,rundofase,lost,2017-01-06,2017-03-23,0.0
Q5CABPMO,mg special,funholding,won,2017-01-06,2017-03-23,44.0
HHBA93J5,gtx basic,konex,won,2017-01-06,2017-03-27,532.0
R0W6A9BG,gtx basic,treequote,lost,2017-01-06,2017-05-10,0.0
P5EGQ0HI,gtx basic,zumgoity,lost,2017-01-06,2017-03-20,0.0
L1EJIE5L,gtxpro,kinnamplus,lost,2017-01-06,2017-03-17,0.0
S3XI6YB3,gtx basic,domzoom,lost,2017-01-06,2017-03-24,0.0
BBC3JB3H,gtx basic,isdom,won,2017-01-07,2017-03-08,622.0
4JHY98UG,gtx basic,,engaging,2017-01-07,,
7XVLKX8G,gtx plus pro,cancity,lost,2017-01-07,2017-03-05,0.0
G39V1X3G,mg special,,engaging,2017-01-07,,
OX4P78HP,gtx plus basic,xx zobam,won,2017-01-07,2017-03-16,1257.0
72LNJRY9,gtx plus basic,lexiqvolax,won,2017-01-07,2017-03-25,1135.0
8C2WG2FB,mg advanced,hottechi,lost,2017-01-07,2017-03-28,0.0
L0345WKB,gtxpro,newex,won,2017-01-07,2017-03-14,4313.0
S24L8LVR,gtx plus pro,dambase,won,2017-01-08,2017-03-18,5210.0
JXWXEJXE,mg special,ron tech,won,2017-01-08,2017-03-27,47.0
W2JCRPLX,mg advanced,konex,won,2017-01-08,2017-03-22,3220.0
EQCD7G7Q,gtx basic,initech,engaging,2017-01-08,,
1M2I2NXQ,mg special,donware,won,2017-01-08,2017-03-26,47.0
XYNTWPN1,mg special,rundofase,engaging,2017-01-08,,
54EGR0AD,mg special,yearin,won,2017-01-08,2017-03-25,63.0
VT5Y73GX,mg special,betatech,won,2017-01-09,2017-03-15,56.0
8O9V7UOZ,mg special,rundofase,won,2017-01-09,2017-03-01,65.0
GIIC5H9X,gtx plus pro,donquadtech,won,2017-01-09,2017-03-19,5743.0
9WMU7YHD,mg special,mathtouch,won,2017-01-09,2017-03-03,53.0
8BQMFR86,gtx plus pro,betasoloin,won,2017-01-09,2017-03-30,4974.0
DDCC6ZPK,mg advanced,ontomedia,won,2017-01-09,2017-03-25,3892.0
YMGWLEHY,gtxpro,betasoloin,won,2017-01-09,2017-03-21,3822.0
FKS9MVF6,gtx basic,inity,won,2017-01-09,2017-03-02,504.0
6Q67ZUJ1,mg special,,engaging,2017-01-09,,
HF8ABDF6,mg advanced,xx holding,won,2017-01-09,2017-03-29,3145.0
Y6UBZM6P,gtx plus pro,,engaging,2017-01-09,,
SIRC44NM,gtx basic,finjob,won,2017-01-09,2017-03-27,564.0
7S6SHJJG,gtx plus basic,fasehatice,won,2017-01-09,2017-03-14,1117.0
ZE84UHHB,mg special,inity,won,2017-01-10,2017-03-26,59.0
2R3ZA84D,mg special,finhigh,won,2017-01-10,2017-03-28,52.0
LTTYTAXA,gtxpro,kan code,won,2017-01-10,2017-03-24,4694.0
RIW4VWBW,gtx plus pro,,engaging,2017-01-10,,
ZWFPD71J,gtxpro,plusstrip,won,2017-01-10,2017-03-06,5620.0
T5C527Z9,gtx plus basic,singletechno,won,2017-01-10,2017-03-08,1095.0
XC4LTIEO,gtx basic,conecom,lost,2017-01-10,2017-05-02,0.0
AEBF9M5T,gtx basic,ron tech,won,2017-01-10,2017-03-30,489.0
DWUD4S0P,gtx basic,,engaging,2017-01-10,,
MCE5DKD1,mg special,bioholding,engaging,2017-01-10,,
EV46ES18,gtx plus pro,golddex,won,2017-01-10,2017-03-16,5908.0
ID3IJHUS,mg advanced,xx holding,won,2017-01-10,2017-03-11,3820.0
YBJ72HKE,gtx plus basic,hottechi,lost,2017-01-10,2017-03-12,0.0
RW39Y63V,gtxpro,,engaging,2017-01-10,,
5DEO8EDS,gtx basic,rantouch,won,2017-01-10,2017-03-20,581.0
8LW65NDL,gtx plus pro,,engaging,2017-01-10,,
CJ2ON1LV,gtxpro,nam zim,engaging,2017-01-11,,
4I8X7EMW,gtxpro,,engaging,2017-01-11,,
WPXAMXD2,gtx plus pro,funholding,lost,2017-01-11,2017-03-10,0.0
A4BBDK82,gtx basic,gogozoom,won,2017-01-11,2017-03-28,585.0
LMOAYCUK,gtx plus basic,plusstrip,engaging,2017-01-11,,
4XCJP60W,gtx basic,nam zim,won,2017-01-11,2017-05-06,572.0
CDKX2A19,mg advanced,zumgoity,won,2017-01-11,2017-03-12,3669.0
344I60EI,gtx plus basic,golddex,won,2017-01-11,2017-03-16,1091.0
YI30GSB5,gtx plus basic,rangreen,lost,2017-01-11,2017-03-31,0.0
0IYQX303,gtxpro,donquadtech,won,2017-01-11,2017-03-17,4905.0
6IMUQYMN,gtx basic,vehement capital partners,won,2017-01-12,2017-03-10,540.0
N9GAZ6B6,mg special,zumgoity,won,2017-01-12,2017-03-20,49.0
8O3IYWSM,gtx basic,globex corporation,won,2017-01-12,2017-05-17,513.0
R3OR0J5C,mg special,gogozoom,won,2017-01-12,2017-03-30,54.0
VCSHYIU8,gtx plus basic,,engaging,2017-01-12,,
0I6U3MQ6,gtx basic,funholding,engaging,2017-01-12,,
RXV4UXRE,mg special,yearin,won,2017-01-12,2017-03-23,56.0
5AKGNKX1,mg special,konmatfix,won,2017-01-13,2017-03-16,58.0
KNLMLTJH,mg special,treequote,won,2017-01-13,2017-03-27,58.0
WRUG19FZ,mg advanced,vehement capital partners,engaging,2017-01-13,,
UQQE9ILV,gtxpro,iselectrics,engaging,2017-01-13,,
G9GH5KV5,gtxpro,nam zim,won,2017-01-13,2017-03-21,4453.0
H06UZJH8,mg special,plusstrip,lost,2017-01-13,2017-05-08,0.0
K1RXVUG9,gtx basic,nam zim,won,2017-01-13,2017-03-14,619.0
1QT3STIA,gtx plus pro,xx holding,won,2017-01-13,2017-05-14,5163.0
070M5M6X,gtxpro,green plus,won,2017-01-13,2017-03-25,4071.0
DFTR2O9K,mg special,donquadtech,won,2017-01-13,2017-05-08,56.0
W8CXDBQN,mg special,,engaging,2017-01-13,,
S9MECO24,mg advanced,sumace,lost,2017-01-13,2017-03-31,0.0
EJSFO67U,gtxpro,zotware,won,2017-01-14,2017-03-29,4375.0
VKT0UN11,mg advanced,codehow,engaging,2017-01-14,,
SKTD4GGU,gtx basic,golddex,won,2017-01-14,2017-03-28,610.0
JIACLB24,gtx basic,scottech,engaging,2017-01-14,,
SNAPG5KC,mg advanced,hatfan,lost,2017-01-14,2017-05-05,0.0
561707V4,gtxpro,xx holding,won,2017-01-14,2017-03-17,4554.0
J28ZRO9G,mg advanced,konex,won,2017-01-14,2017-05-18,2880.0
5VYJCJAE,gtx plus pro,zoomit,engaging,2017-01-15,,
BTUG5VDL,gtxpro,inity,engaging,2017-01-15,,
KZ8Q0AFX,gtx plus basic,initech,lost,2017-01-15,2017-05-02,0.0
CT3HBBI2,mg special,mathtouch,engaging,2017-01-15,,
AOOFHH6F,mg special,scotfind,won,2017-01-15,2017-05-18,60.0
5U9Y1P87,gtx basic,condax,won,2017-01-15,2017-03-21,688.0
J0Y91LUA,gtx plus pro,goodsilron,won,2017-01-15,2017-03-22,6142.0
YBRZQFEO,gtxpro,green plus,won,2017-01-15,2017-03-31,4939.0
PHR8KB1Y,gtx plus pro,warephase,won,2017-01-15,2017-05-15,6270.0
GR2X90DZ,gtx basic,,engaging,2017-01-15,,
TBZMXKH4,mg advanced,acme corporation,won,2017-01-15,2017-03-29,3833.0
WNXZ1FGS,gtx plus basic,bubba gump,lost,2017-01-16,2017-03-28,0.0
S3W6Q07M,gtx plus pro,acme corporation,engaging,2017-01-16,,
K64TY8LU,mg special,,engaging,2017-01-16,,
6389JY2H,mg special,hottechi,won,2017-01-16,2017-06-02,57.0
SZ81H1PM,mg special,cancity,won,2017-01-16,2017-03-17,47.0
M842E8JB,mg special,donware,lost,2017-01-16,2017-03-13,0.0
JRJ7DBW5,mg advanced,plussunin,lost,2017-01-17,2017-03-19,0.0
N9C0OCYY,mg special,inity,won,2017-01-17,2017-05-04,57.0
0OESOJNN,gtx plus basic,warephase,engaging,2017-01-17,,
R7XZAIWS,mg advanced,genco pura olive oil company,won,2017-01-17,2017-03-14,3257.0
FFO5WOHT,gtx basic,sunnamplex,won,2017-01-17,2017-05-08,511.0
XHHJ48MJ,gtx basic,y corporation,won,2017-01-17,2017-03-14,607.0
YAR5GGA4,gtx plus pro,cheers,won,2017-01-17,2017-03-29,5120.0
NOVPMLOV,gtx plus basic,hottechi,won,2017-01-17,2017-03-23,1343.0
UPHN2I1Q,mg special,rundofase,won,2017-01-17,2017-05-14,55.0
NN9R2Y4W,mg special,faxquote,won,2017-01-17,2017-03-30,49.0
977FJ9QQ,gtx basic,the new york inquirer,lost,2017-01-18,2017-03-29,0.0
DZ57QIQN,gtx plus pro,,engaging,2017-01-18,,
A6Y1V5Z0,gtxpro,zotware,won,2017-01-18,2017-06-04,4426.0
NU8LWEWU,gtx plus pro,groovestreet,won,2017-01-18,2017-05-03,5264.0
PFHS80CR,gtxpro,conecom,lost,2017-01-18,2017-05-20,0.0
OZ5S8NCK,gtxpro,,engaging,2017-01-18,,
904203D6,mg special,dontechi,won,2017-01-18,2017-03-29,59.0
Z0TSV030,gtx basic,opentech,won,2017-01-19,2017-03-30,617.0
8C4QM1X6,gtx basic,codehow,won,2017-01-19,2017-06-04,565.0
NOPI41RP,gtx basic,sonron,won,2017-01-19,2017-03-01,511.0
2536CW3V,gtx plus basic,rantouch,lost,2017-01-19,2017-05-08,0.0
AC5YXLIR,mg special,faxquote,won,2017-01-19,2017-03-30,60.0
HSGJKH6U,mg advanced,plexzap,won,2017-01-19,2017-03-29,3407.0
4TZF9N1D,mg advanced,xx holding,won,2017-01-19,2017-03-28,3273.0
HNKZ2IC6,gtx plus basic,y corporation,lost,2017-01-19,2017-03-26,0.0
BB6TCH8B,mg special,sunnamplex,lost,2017-01-19,2017-05-05,0.0
IMTPZV7J,mg advanced,gogozoom,won,2017-01-19,2017-05-01,3363.0
A4JROIDO,mg special,,engaging,2017-01-19,,
6NXY7144,gtx basic,xx holding,won,2017-01-19,2017-03-31,365.0
KBKHKULU,gtx plus pro,lexiqvolax,won,2017-01-19,2017-03-18,4869.0
INMJIFTF,gtx basic,ontomedia,won,2017-01-20,2017-06-06,599.0
FUVQ5UKB,mg advanced,konex,won,2017-01-20,2017-05-20,3194.0
O462ARMZ,gtx plus pro,condax,won,2017-01-20,2017-06-05,5429.0
6DCKCXDC,gtxpro,hottechi,won,2017-01-20,2017-05-05,5008.0
QVF0JRM5,mg advanced,domzoom,won,2017-01-20,2017-03-28,3459.0
7QGG2LO3,gtxpro,xx holding,lost,2017-01-20,2017-05-25,0.0
Y6HNPIIT,gtxpro,hottechi,won,2017-01-20,2017-03-07,4559.0
IBKRO1AN,gtxpro,labdrill,won,2017-01-20,2017-03-28,4221.0
3TDWLPMV,mg advanced,warephase,lost,2017-01-20,2017-03-11,0.0
JN1ZFD18,mg special,domzoom,won,2017-01-20,2017-03-06,56.0
ZE7ILYKB,gtxpro,nam zim,won,2017-01-20,2017-05-03,5508.0
SRFVQ0HG,gtx plus basic,codehow,lost,2017-01-20,2017-03-24,0.0
D7H1EGS9,gtx basic,lexiqvolax,lost,2017-01-20,2017-03-20,0.0
1DDW2GQW,mg advanced,cancity,lost,2017-01-21,2017-03-09,0.0
PMEENWD5,gtxpro,globex corporation,engaging,2017-01-21,,
WPGTHV8V,gtx basic,ron tech,won,2017-01-21,2017-03-19,657.0
Z1WLLL1H,gtx basic,,engaging,2017-01-21,,
6GNJMYMO,gtxpro,j texon,lost,2017-01-21,2017-05-05,0.0
GWAT8UWK,gtx basic,scottech,won,2017-01-21,2017-03-25,638.0
ETZKANFZ,gtx basic,,engaging,2017-01-21,,
IZD69C5Q,mg special,betatech,won,2017-01-21,2017-06-06,41.0
QFU565JJ,gtx plus pro,initech,won,2017-01-21,2017-05-07,5582.0
Z5BCBTAO,mg special,konmatfix,won,2017-01-21,2017-05-20,60.0
2KKRRM1G,gtx plus basic,y corporation,won,2017-01-21,2017-05-03,1036.0
RLUGVSNV,gtx plus basic,funholding,won,2017-01-22,2017-05-12,943.0
ZKSJ1DOK,gtx basic,kan code,won,2017-01-22,2017-06-07,581.0
K8RQWTP4,mg special,codehow,lost,2017-01-22,2017-05-15,0.0
RSZC6BMW,gtx basic,toughzap,won,2017-01-22,2017-05-07,538.0
O7YNBRX0,gtx plus basic,donquadtech,won,2017-01-22,2017-03-28,1100.0
PK1PS0KR,mg advanced,,engaging,2017-01-22,,
AAYV8GV4,mg advanced,inity,lost,2017-01-23,2017-05-05,0.0
EDEBWIOX,mg advanced,finhigh,lost,2017-01-23,2017-05-28,0.0
VAH6Y3F6,gtx plus basic,hottechi,won,2017-01-23,2017-05-17,1039.0
4U431MNA,mg special,dambase,lost,2017-01-23,2017-05-11,0.0
5HKAT5GS,gtx plus basic,umbrella corporation,won,2017-01-23,2017-05-10,1076.0
F5VDTC4M,mg special,konex,lost,2017-01-23,2017-05-06,0.0
UO4KXDBC,mg special,rantouch,lost,2017-01-23,2017-05-23,0.0
TBIW957T,mg special,rundofase,won,2017-01-23,2017-03-16,53.0
MSEIIH95,mg advanced,statholdings,won,2017-01-23,2017-03-23,3046.0
RPONINLM,gtx plus basic,,engaging,2017-01-23,,
V4324HG4,mg special,acme corporation,lost,2017-01-23,2017-05-06,0.0
N852D2Z8,gtx basic,scotfind,lost,2017-01-23,2017-03-30,0.0
CF1CSNPX,gtxpro,kan code,won,2017-01-24,2017-03-31,5140.0
NOXNFJ2L,gtx plus basic,warephase,won,2017-01-24,2017-05-17,1067.0
F569KUVC,gtx basic,,engaging,2017-01-24,,
PKDJTR06,gtx plus basic,hatfan,engaging,2017-01-24,,
VYPYVO8V,gtx basic,,engaging,2017-01-24,,
3LJAJVHR,gtxpro,opentech,lost,2017-01-25,2017-05-29,0.0
NN6CSUWT,gtx plus basic,zathunicon,won,2017-01-25,2017-03-21,1065.0
X69POZIN,gtx basic,lexiqvolax,won,2017-01-25,2017-05-06,481.0
4FAEDB16,gtx basic,j texon,lost,2017-01-25,2017-05-22,0.0
CPGCT81C,gtx basic,dalttechnology,won,2017-01-25,2017-03-06,499.0
TK9T01QM,gtxpro,acme corporation,lost,2017-01-25,2017-05-07,0.0
P13DDOTM,mg special,bioplex,won,2017-01-25,2017-03-08,59.0
1PN7TVPX,mg special,hottechi,lost,2017-01-25,2017-05-01,0.0
9ZKORPL2,mg special,initech,won,2017-01-25,2017-05-09,45.0
1D54L027,mg advanced,,engaging,2017-01-25,,
1ZCOKNNI,gtxpro,sonron,won,2017-01-25,2017-05-14,5743.0
BVYMJ6TD,gtx plus pro,vehement capital partners,won,2017-01-26,2017-05-13,6117.0
W5ADQ9SH,gtxpro,domzoom,lost,2017-01-26,2017-05-26,0.0
VXX8GJGY,gtx plus basic,the new york inquirer,won,2017-01-26,2017-03-19,1158.0
ES9L0DXE,mg special,kinnamplus,won,2017-01-26,2017-05-22,59.0
AANB25RH,gtx plus basic,dalttechnology,lost,2017-01-26,2017-05-24,0.0
36PTGLTW,mg advanced,xx holding,won,2017-01-26,2017-03-24,3106.0
6WTNSL1T,mg advanced,newex,won,2017-01-26,2017-03-19,2982.0
PV1DISEC,gtx plus pro,hottechi,won,2017-01-26,2017-03-16,6101.0
S6BG03TB,gtx plus pro,treequote,won,2017-01-27,2017-05-08,5883.0
2YOW2BI0,gtx plus pro,xx zobam,won,2017-01-27,2017-05-22,5051.0
IQ9KYZCG,gtx plus basic,statholdings,won,2017-01-27,2017-05-11,1155.0
AWDOKG69,gtx basic,bluth company,lost,2017-01-27,2017-05-10,0.0
C4AFMVFM,gtx plus pro,cheers,won,2017-01-27,2017-03-06,5616.0
WK6ERCGR,gtx plus pro,golddex,won,2017-01-27,2017-06-06,5116.0
64DJ954O,gtx plus basic,condax,won,2017-01-27,2017-03-30,1136.0
84V18DBW,gtx plus basic,finhigh,won,2017-01-28,2017-06-01,1216.0
WFY0S4WW,gtx plus basic,hottechi,won,2017-01-28,2017-05-02,1089.0
HA1KXAIS,mg advanced,condax,won,2017-01-28,2017-06-04,3908.0
CENVLTFH,gtx plus basic,toughzap,engaging,2017-01-28,,
EAYD98X2,gtxpro,dontechi,lost,2017-01-28,2017-05-27,0.0
YR4W59KS,gtxpro,finhigh,lost,2017-01-28,2017-05-18,0.0
SNFW1FD7,mg advanced,streethex,won,2017-01-28,2017-05-07,3369.0
4NGSQODD,gtxpro,blackzim,engaging,2017-01-28,,
2EOF1QCY,gtx plus pro,j texon,won,2017-01-28,2017-05-20,5259.0
5BE27MLY,gtxpro,,engaging,2017-01-28,,
O5O4ZAAC,gtx plus basic,y corporation,lost,2017-01-28,2017-05-08,0.0
YBAKNQ8Z,mg advanced,bubba gump,lost,2017-01-28,2017-03-30,0.0
N5UIZYIV,mg special,konmatfix,engaging,2017-01-28,,
QY6HCHDH,mg special,condax,won,2017-01-29,2017-05-25,52.0
CZ3XOD03,gtx plus pro,acme corporation,won,2017-01-29,2017-05-11,5772.0
LQ44KCMI,gtxpro,umbrella corporation,lost,2017-01-29,2017-03-13,0.0
WVJBVA61,mg advanced,domzoom,won,2017-01-29,2017-03-21,3496.0
MV9AO6WU,mg advanced,finjob,won,2017-01-29,2017-03-12,3602.0
VS2G74XQ,mg special,yearin,won,2017-01-29,2017-03-09,57.0
Q37IWCG1,mg special,funholding,won,2017-01-29,2017-05-11,51.0
CUR03RXO,mg advanced,sonron,won,2017-01-29,2017-06-14,3689.0
81APSLDP,gtx plus basic,xx holding,won,2017-01-29,2017-05-03,1170.0
RBXWRHBJ,gtx basic,rundofase,lost,2017-01-29,2017-03-06,0.0
G2GU9DYX,gtxpro,rangreen,won,2017-01-29,2017-05-06,4736.0
KBR253C0,mg advanced,,engaging,2017-01-29,,
379DUF2N,gtx basic,,engaging,2017-01-29,,
67IKZGGJ,gtx plus basic,,engaging,2017-01-29,,
05DTWSVC,mg special,genco pura olive oil company,lost,2017-01-29,2017-05-05,0.0
2YQHHWJ3,mg special,zumgoity,lost,2017-01-29,2017-05-22,0.0
ZW58VIDI,mg special,hatfan,won,2017-01-29,2017-05-25,64.0
Q7IIF1IP,mg special,j texon,won,2017-01-29,2017-06-05,55.0
AALARPLH,mg advanced,goodsilron,won,2017-01-29,2017-03-13,2970.0
8YIANRVX,gtxpro,,engaging,2017-01-29,,
5FFY13G5,mg special,scottech,lost,2017-01-30,2017-05-19,0.0
01X8H9SO,gtxpro,bubba gump,won,2017-01-30,2017-05-13,5035.0
VLADQZ43,gtxpro,domzoom,lost,2017-01-30,2017-05-31,0.0
N9VYMV3W,gtxpro,funholding,won,2017-01-30,2017-03-10,4774.0
A7SA2L21,gtk 500,,engaging,2017-01-30,,
2FTB6A7I,gtx plus pro,kan code,won,2017-01-30,2017-05-16,5390.0
7V9A9TXZ,gtx plus basic,codehow,won,2017-01-30,2017-06-06,1190.0
HWDRCUYU,gtx plus pro,betatech,won,2017-01-30,2017-05-14,5755.0
GFV4W89I,gtxpro,scotfind,won,2017-01-30,2017-06-13,4933.0
7A4AC5BC,mg advanced,ron tech,won,2017-01-30,2017-06-04,3642.0
3B6HWK65,mg special,blackzim,lost,2017-01-30,2017-05-07,0.0
A3BK99P6,mg advanced,kan code,won,2017-01-31,2017-03-17,2923.0
9W7PFSNX,gtx basic,,engaging,2017-01-31,,
XYLNH45V,gtx plus basic,zathunicon,engaging,2017-01-31,,
GVBWTDI3,gtx plus basic,,engaging,2017-01-31,,
NY21X16G,gtxpro,zumgoity,won,2017-01-31,2017-03-10,5035.0
O5BC64NW,gtxpro,zoomit,lost,2017-01-31,2017-05-26,0.0
4DW2FDX4,mg special,dambase,won,2017-01-31,2017-05-20,54.0
A66X4Q2J,mg special,konmatfix,won,2017-01-31,2017-05-01,54.0
VFEV5XBS,gtx plus basic,,engaging,2017-01-31,,
IT9YW5RP,gtx basic,initech,won,2017-01-31,2017-05-26,592.0
7IZ2GMYK,gtx basic,toughzap,won,2017-02-01,2017-05-16,640.0
TTY0X4TG,gtxpro,dontechi,won,2017-02-01,2017-05-05,5127.0
L8D22SSW,mg advanced,betatech,won,2017-02-01,2017-06-17,3822.0
ZDDZ64A2,mg advanced,dontechi,lost,2017-02-01,2017-06-17,0.0
RDJFZGM9,mg special,blackzim,lost,2017-02-01,2017-06-13,0.0
4563ENEB,gtx basic,gogozoom,won,2017-02-01,2017-05-02,574.0
4WP0VJAS,mg advanced,codehow,won,2017-02-01,2017-06-18,2525.0
60UOBOEM,gtk 500,groovestreet,won,2017-02-01,2017-06-07,30288.0
AJZB6F22,gtx plus pro,goodsilron,lost,2017-02-01,2017-05-18,0.0
W4K39GNG,gtx basic,scotfind,lost,2017-02-01,2017-03-29,0.0
VN8LKQN3,gtx plus basic,,engaging,2017-02-02,,
IXOHJYRM,gtk 500,cheers,lost,2017-02-02,2017-05-09,0.0
RMNHSNW9,mg special,kan code,lost,2017-02-02,2017-05-01,0.0
QPFNQYMV,mg advanced,inity,won,2017-02-02,2017-05-14,3581.0
D77SFTS4,gtx plus basic,warephase,lost,2017-02-02,2017-03-12,0.0
ZHY9C8OO,gtx plus basic,,engaging,2017-02-02,,
WRBWZRFD,gtxpro,conecom,lost,2017-02-02,2017-05-05,0.0
031BBF1I,mg special,finhigh,won,2017-02-02,2017-03-30,54.0
H2MC2E7K,gtx plus basic,condax,engaging,2017-02-02,,
O11S2R63,gtx plus basic,konex,won,2017-02-03,2017-06-03,1121.0
G13DD850,gtx basic,silis,won,2017-02-03,2017-06-04,477.0
WZU2OHYU,gtx basic,condax,won,2017-02-03,2017-05-05,515.0
HVODWXRO,mg special,ganjaflex,lost,2017-02-03,2017-05-01,0.0
N3JIVUNY,mg advanced,umbrella corporation,lost,2017-02-03,2017-05-11,0.0
RGCH6CUF,gtx plus basic,goodsilron,won,2017-02-03,2017-06-20,975.0
JX7WZ9UP,mg advanced,sunnamplex,won,2017-02-03,2017-05-01,3376.0
FDCEBWRI,gtx basic,fasehatice,won,2017-02-03,2017-03-12,458.0
ZL6TJDPG,gtx basic,globex corporation,lost,2017-02-03,2017-05-16,0.0
DWBSHB8M,gtx basic,golddex,lost,2017-02-03,2017-05-23,0.0
0AJ6LTZ0,gtx basic,golddex,won,2017-02-03,2017-03-14,622.0
SVMB8M7E,gtx basic,lexiqvolax,won,2017-02-03,2017-06-09,441.0
6AWEAWCM,gtxpro,konex,lost,2017-02-03,2017-05-15,0.0
4Q4NBPD6,gtx basic,ron tech,won,2017-02-03,2017-05-21,538.0
K8VSDOP8,gtx plus pro,goodsilron,won,2017-02-03,2017-03-29,4667.0
YNP9PI1X,gtx plus basic,codehow,won,2017-02-03,2017-06-15,1018.0
3XVY4LEU,gtxpro,bluth company,won,2017-02-03,2017-05-09,4671.0
OCGXWE8H,mg special,,engaging,2017-02-03,,
8K1OGB0R,gtxpro,bubba gump,won,2017-02-03,2017-05-16,4634.0
RTKUPEX7,gtx plus basic,j texon,lost,2017-02-03,2017-06-10,0.0
QQDO45YR,mg advanced,warephase,won,2017-02-04,2017-05-09,3470.0
USVLKDF4,gtx basic,dontechi,engaging,2017-02-04,,
HT25XIAV,gtx plus basic,silis,lost,2017-02-04,2017-05-18,0.0
88KUDE6J,gtx plus pro,acme corporation,won,2017-02-04,2017-05-30,5366.0
AOOD3MWW,gtx plus basic,rundofase,lost,2017-02-04,2017-05-26,0.0
JCPQZ2SN,gtx plus basic,cheers,engaging,2017-02-04,,
HZIU2NOT,gtx plus pro,,engaging,2017-02-04,,
RZ2PUH86,gtx basic,groovestreet,won,2017-02-04,2017-05-17,582.0
GLVSDQQT,gtx basic,sunnamplex,won,2017-02-04,2017-05-02,583.0
107BPCAS,gtx basic,dambase,lost,2017-02-04,2017-05-16,0.0
OCLEO3CD,gtx plus pro,fasehatice,won,2017-02-04,2017-05-19,6079.0
FTVCNH87,gtx plus basic,fasehatice,lost,2017-02-04,2017-05-07,0.0
